,mid,xp_radiant,xp_dire
1330,1330,74298,82301
1331,1331,79240,80971
1332,1332,86608,79181
1333,1333,69698,77393
1334,1334,80761,83838
1335,1335,71369,78735
1336,1336,94046,85503
1337,1337,85537,65454
1338,1338,81521,83768
1339,1339,87269,82726
1340,1340,91919,87411
1341,1341,68408,78939
1342,1342,65812,73986
1343,1343,77931,82845
1344,1344,76313,70727
1345,1345,70640,86807
1346,1346,66714,76764
1347,1347,74733,99825
1348,1348,81829,79203
1349,1349,77916,70114
1350,1350,82639,75534
1351,1351,80220,72004
1352,1352,81278,76617
1353,1353,81812,78567
1354,1354,67942,76751
1355,1355,81582,68428
1356,1356,74769,77991
1357,1357,67707,88176
1358,1358,75614,78104
1359,1359,79923,63729
1360,1360,63577,64327
1361,1361,70808,75070
1362,1362,81068,74510
1363,1363,78936,82854
1364,1364,88870,71285
1365,1365,84765,83637
1366,1366,81189,74860
1367,1367,81980,74995
1368,1368,69105,77511
1369,1369,78800,82081
1370,1370,83296,60700
1371,1371,77295,75504
1372,1372,88642,82364
1373,1373,98195,78040
1374,1374,80069,86049
1375,1375,58336,74999
1376,1376,76835,80328
1377,1377,83858,70992
1378,1378,67906,65443
1379,1379,72988,67781
1380,1380,79067,72630
1381,1381,66471,81529
1382,1382,77088,88816
1383,1383,69740,80077
1384,1384,74315,77509
1385,1385,67756,74644
1386,1386,78892,76966
1387,1387,75008,80263
1388,1388,74748,86399
1389,1389,81689,74096
1390,1390,73229,67950
1391,1391,72362,68623
1392,1392,68995,82880
1393,1393,82976,68579
1394,1394,75896,78424
1395,1395,76367,79730
1396,1396,65152,64783
1397,1397,76149,83032
1398,1398,77515,83247
1399,1399,85008,75046
1400,1400,88341,52394
1401,1401,80190,82243
1402,1402,78938,73029
1403,1403,74966,83886
1404,1404,79212,79951
1405,1405,74856,74501
1406,1406,86500,70994
1407,1407,86316,74951
1408,1408,78506,70077
1409,1409,92999,80599
1410,1410,72465,98321
1411,1411,75707,74754
1412,1412,72557,64880
1413,1413,80699,83194
1414,1414,65973,64663
1415,1415,63705,85284
1416,1416,85187,78342
1417,1417,81449,68793
1418,1418,78744,77518
1419,1419,64037,81789
1420,1420,74794,76462
1421,1421,74917,70319
1422,1422,80678,77852
1423,1423,87319,98103
1424,1424,85034,86557
1425,1425,74620,82638
1426,1426,74778,78016
1427,1427,84896,78179
1428,1428,85743,69939
1429,1429,72436,79308
1430,1430,80999,78774
1431,1431,71449,82264
1432,1432,82219,70018
1433,1433,83365,76873
1434,1434,72529,71089
1435,1435,80328,66699
1436,1436,72451,83114
1437,1437,82508,75253
1438,1438,83322,65264
1439,1439,81783,75561
1440,1440,70203,81822
1441,1441,86851,83025
1442,1442,70642,73492
1443,1443,77010,74394
1444,1444,86017,79545
1445,1445,72555,82631
1446,1446,80473,81137
1447,1447,57592,83990
1448,1448,95406,82025
1449,1449,90302,78744
1450,1450,72362,78642
1451,1451,77761,74062
1452,1452,72034,73418
1453,1453,66944,77264
1454,1454,84472,78187
1455,1455,69772,80313
1456,1456,68946,78660
1457,1457,95289,79674
1458,1458,69361,84025
1459,1459,86343,75314
1460,1460,79532,74632
1461,1461,91950,83510
1462,1462,84155,72464
1463,1463,82806,76767
1464,1464,71160,69562
1465,1465,75326,87673
1466,1466,100912,78176
1467,1467,87501,77085
1468,1468,70483,82848
1469,1469,77925,88639
1470,1470,73138,81589
1471,1471,68748,78168
1472,1472,79408,86234
1473,1473,89134,79289
1474,1474,60474,77401
1475,1475,82497,76242
1476,1476,78821,73433
1477,1477,68913,83193
1478,1478,85496,82667
1479,1479,87888,79145
1480,1480,71697,98291
1481,1481,74737,77993
1482,1482,83201,78670
1483,1483,65645,74809
1484,1484,74221,78735
1485,1485,65145,97399
1486,1486,69432,77438
1487,1487,84845,70323
1488,1488,70071,86988
1489,1489,76782,76975
1490,1490,71031,78760
1491,1491,70528,67574
1492,1492,76268,86247
1493,1493,85926,80671
1494,1494,72943,69640
1495,1495,80243,79317
1496,1496,76947,66781
1497,1497,90719,79542
1498,1498,84274,77703
1499,1499,65039,81481
1500,1500,79987,81245
1501,1501,76213,80414
1502,1502,79971,77611
1503,1503,79007,67315
1504,1504,81086,76641
1505,1505,73552,78726
1506,1506,93405,83314
1507,1507,82147,81010
1508,1508,71334,81093
1509,1509,71274,71245
1510,1510,72698,72346
1511,1511,76137,76625
1512,1512,79361,80028
1513,1513,74764,66627
1514,1514,75479,94128
1515,1515,83262,88908
1516,1516,78269,82506
1517,1517,77883,82540
1518,1518,74494,78638
1519,1519,90185,84555
1520,1520,75418,85473
1521,1521,76621,76585
1522,1522,67305,75503
1523,1523,88303,83884
1524,1524,88583,81269
1525,1525,85748,73527
1526,1526,75747,76589
1527,1527,79639,86496
1528,1528,75031,81318
1529,1529,75737,79064
1530,1530,92457,74287
1531,1531,83507,82465
1532,1532,69206,86233
1533,1533,78806,89385
1534,1534,85818,68533
1535,1535,83511,78486
1536,1536,85386,81389
1537,1537,77146,83198
1538,1538,73912,64358
1539,1539,75820,73210
1540,1540,92293,73261
1541,1541,79807,85782
1542,1542,79176,72639
1543,1543,72699,79950
1544,1544,72760,78155
1545,1545,81677,77463
1546,1546,74151,71548
1547,1547,78690,71300
1548,1548,75789,74285
1549,1549,78285,94424
1550,1550,76627,79997
1551,1551,84548,83159
1552,1552,79330,79032
1553,1553,83108,91809
1554,1554,85988,71624
1555,1555,79396,82892
1556,1556,79387,71217
1557,1557,70111,78280
1558,1558,58769,83219
1559,1559,80020,81830
1560,1560,84041,75165
1561,1561,78407,83587
1562,1562,70348,77156
1563,1563,82502,77728
1564,1564,78173,85600
1565,1565,88605,69732
1566,1566,84127,67047
1567,1567,80292,74080
1568,1568,88917,90608
1569,1569,82847,72779
1570,1570,83231,79591
1571,1571,70544,84079
1572,1572,69673,96186
1573,1573,71341,73346
1574,1574,75794,79143
1575,1575,77270,87908
1576,1576,73857,75613
1577,1577,82671,82348
1578,1578,98801,89266
1579,1579,78420,77637
1580,1580,84507,86068
1581,1581,89857,83936
1582,1582,71458,67099
1583,1583,71056,70722
1584,1584,80641,73482
1585,1585,77176,77625
1586,1586,72204,83981
1587,1587,89209,74481
1588,1588,93611,93779
1589,1589,75687,82287
1590,1590,80516,74425
1591,1591,74555,77321
1592,1592,90255,82465
1593,1593,79927,74571
1594,1594,82227,77035
1595,1595,82202,67830
1596,1596,82513,80610
1597,1597,78255,75853
1598,1598,83931,74927
1599,1599,78993,81781
1600,1600,72548,87740
1601,1601,81269,76398
1602,1602,78970,80214
1603,1603,86147,83412
1604,1604,79341,81746
1605,1605,76711,78229
1606,1606,73745,80234
1607,1607,74988,84875
1608,1608,84274,78104
1609,1609,85352,87549
1610,1610,76395,82672
1611,1611,71674,80755
1612,1612,76367,94676
1613,1613,79776,83906
1614,1614,75982,80066
1615,1615,80907,82660
1616,1616,67957,86852
1617,1617,67135,73899
1618,1618,71239,87755
1619,1619,83697,70805
1620,1620,76411,77214
1621,1621,79240,83372
1622,1622,75564,82473
1623,1623,72921,77143
1624,1624,67648,88686
1625,1625,91107,76450
1626,1626,77783,74594
1627,1627,87188,78359
1628,1628,81431,79120
1629,1629,87196,67318
1630,1630,81752,72239
1631,1631,73611,71705
1632,1632,83964,74506
1633,1633,84061,79248
1634,1634,73132,85379
1635,1635,82625,77652
1636,1636,90468,68224
1637,1637,73212,72162
1638,1638,63265,82720
1639,1639,64987,83736
1640,1640,95158,79022
1641,1641,79831,82062
1642,1642,78987,74672
1643,1643,62479,82255
1644,1644,86801,80704
1645,1645,73461,88624
1646,1646,74099,80652
1647,1647,76486,82160
1648,1648,73968,75466
1649,1649,83238,75130
1650,1650,80726,87803
1651,1651,89015,82660
1652,1652,79868,81681
1653,1653,81233,74212
1654,1654,74868,74475
1655,1655,78741,94956
1656,1656,75724,82069
1657,1657,70375,73515
1658,1658,67537,76094
1659,1659,78199,73870
1660,1660,95769,82616
1661,1661,95191,66691
1662,1662,85673,78552
1663,1663,79630,76240
1664,1664,64185,78695
1665,1665,82188,77858
1666,1666,80485,78625
1667,1667,78228,63052
1668,1668,71028,86420
1669,1669,73576,76217
1670,1670,66551,89135
1671,1671,69236,78750
1672,1672,74303,94823
1673,1673,88859,62026
1674,1674,76624,74117
1675,1675,76884,78434
1676,1676,74279,74366
1677,1677,77943,76522
1678,1678,67345,67790
1679,1679,82548,88066
1680,1680,66918,80340
1681,1681,81628,64687
1682,1682,73278,74742
1683,1683,77360,87466
1684,1684,81831,72337
1685,1685,70941,72506
1686,1686,80911,82276
1687,1687,85795,83162
1688,1688,79316,79567
1689,1689,72915,89435
1690,1690,72704,97487
1691,1691,80953,78393
1692,1692,75287,79595
1693,1693,89887,83323
1694,1694,89410,74871
1695,1695,75539,83599
1696,1696,78027,75259
1697,1697,84060,70597
1698,1698,80295,67774
1699,1699,75028,74761
1700,1700,86119,78033
1701,1701,66105,94677
1702,1702,84660,75537
1703,1703,75732,107686
1704,1704,97210,89177
1705,1705,79490,75854
1706,1706,93566,68738
1707,1707,80517,90200
1708,1708,78886,79060
1709,1709,74586,89869
1710,1710,76291,71561
1711,1711,77701,88673
1712,1712,86285,84307
1713,1713,73480,86308
1714,1714,81158,82158
1715,1715,75044,83885
1716,1716,73100,69982
1717,1717,73314,75979
1718,1718,90334,73977
1719,1719,78582,74093
1720,1720,76861,74479
1721,1721,93999,77574
1722,1722,87380,76258
1723,1723,79670,84381
1724,1724,69948,80353
1725,1725,62564,80719
1726,1726,82994,77339
1727,1727,77338,82638
1728,1728,82655,72544
1729,1729,79223,72331
1730,1730,73347,67110
1731,1731,81305,80358
1732,1732,74927,82326
1733,1733,83512,82006
1734,1734,88915,72722
1735,1735,77554,78019
1736,1736,77390,80051
1737,1737,89981,74936
1738,1738,77326,71466
1739,1739,66428,81814
1740,1740,69243,81076
1741,1741,74193,76397
1742,1742,77447,78769
1743,1743,68545,78115
1744,1744,79876,76214
1745,1745,79510,68387
1746,1746,79351,83313
1747,1747,78852,81866
1748,1748,84914,76589
1749,1749,65265,84342
1750,1750,69064,75526
1751,1751,79055,84643
1752,1752,88821,89418
1753,1753,77508,88722
1754,1754,71246,83800
1755,1755,81076,70389
1756,1756,80019,67962
1757,1757,87199,72233
1758,1758,67297,74767
1759,1759,76879,80821
1760,1760,73030,77919
1761,1761,80257,61758
1762,1762,71972,72232
1763,1763,62471,82196
1764,1764,84096,69158
1765,1765,84749,75231
1766,1766,73367,78039
1767,1767,80895,70826
1768,1768,74956,73097
1769,1769,75620,77083
1770,1770,71542,84420
1771,1771,75581,64293
1772,1772,70393,78869
1773,1773,71041,95850
1774,1774,86181,77329
1775,1775,78703,95265
1776,1776,84325,67359
1777,1777,80361,76495
1778,1778,89769,72870
1779,1779,68649,83294
1780,1780,72498,84455
1781,1781,82570,79058
1782,1782,67707,84072
1783,1783,73603,78326
1784,1784,72891,81379
1785,1785,84688,85528
1786,1786,74704,74990
1787,1787,79984,87044
1788,1788,72054,69997
1789,1789,68516,81563
1790,1790,69618,85723
1791,1791,73451,68491
1792,1792,76817,84352
1793,1793,84155,80871
1794,1794,79695,85120
1795,1795,75102,84446
1796,1796,80684,90149
1797,1797,73245,87198
1798,1798,79375,74876
1799,1799,74565,74619
1800,1800,72640,85128
1801,1801,62136,91478
1802,1802,65106,84149
1803,1803,80339,80989
1804,1804,69769,76182
1805,1805,73809,91072
1806,1806,73163,80188
1807,1807,83058,71542
1808,1808,71407,88225
1809,1809,68111,87289
1810,1810,89181,97097
1811,1811,79119,74242
1812,1812,69375,86873
1813,1813,77764,94583
1814,1814,85510,81239
1815,1815,74279,79546
1816,1816,76667,83734
1817,1817,79663,76410
1818,1818,78406,85795
1819,1819,58258,86839
1820,1820,79660,76327
1821,1821,75670,79913
1822,1822,72370,78060
1823,1823,71509,80482
1824,1824,74182,84539
1825,1825,94637,79023
1826,1826,71425,89613
1827,1827,80621,84084
1828,1828,82104,67111
1829,1829,74108,87390
1830,1830,74345,72485
1831,1831,76119,75371
1832,1832,78882,69698
1833,1833,71253,90466
1834,1834,85243,66123
1835,1835,80689,92927
1836,1836,83880,73252
1837,1837,98260,77229
1838,1838,77724,77939
1839,1839,78361,64139
1840,1840,68507,82875
1841,1841,73103,84221
1842,1842,80899,76318
1843,1843,74095,91403
1844,1844,80359,76201
1845,1845,80356,75632
1846,1846,75591,67602
1847,1847,79447,90518
1848,1848,112924,77864
1849,1849,74729,86688
1850,1850,66551,80234
1851,1851,80027,86169
1852,1852,78301,86902
1853,1853,69686,85434
1854,1854,67828,74492
1855,1855,61996,79042
1856,1856,61855,73264
1857,1857,84126,74282
1858,1858,79090,65924
1859,1859,79544,88167
1860,1860,79539,91214
1861,1861,89331,73183
1862,1862,63244,81377
1863,1863,75009,79841
1864,1864,85697,81779
1865,1865,73585,71178
1866,1866,88225,88334
1867,1867,83766,84388
1868,1868,77190,75460
1869,1869,85779,78413
1870,1870,82039,76025
1871,1871,64225,77340
1872,1872,74229,76716
1873,1873,71303,75192
1874,1874,73228,89450
1875,1875,80792,73143
1876,1876,80243,73219
1877,1877,80094,74226
1878,1878,83673,76976
1879,1879,86275,74695
1880,1880,78112,69844
1881,1881,65229,81411
1882,1882,78204,79327
1883,1883,94782,76446
1884,1884,70703,70563
1885,1885,66323,89385
1886,1886,74882,80436
1887,1887,86026,78281
1888,1888,71685,80264
1889,1889,73087,82549
1890,1890,77903,86795
1891,1891,65620,85175
1892,1892,68082,82066
1893,1893,86938,87680
1894,1894,71952,71130
1895,1895,67124,80255
1896,1896,74700,85989
1897,1897,67358,69709
1898,1898,91339,70261
1899,1899,66981,78697
1900,1900,83842,76024
1901,1901,71939,90811
1902,1902,76402,76078
1903,1903,73275,78202
1904,1904,85559,83440
1905,1905,71386,61930
1906,1906,81721,82751
1907,1907,75724,77701
1908,1908,74584,77237
1909,1909,74008,80211
1910,1910,89864,80694
1911,1911,74543,79981
1912,1912,71933,80139
1913,1913,82883,78847
1914,1914,69522,90102
1915,1915,72653,65570
1916,1916,82290,76705
1917,1917,72609,78644
1918,1918,86138,83391
1919,1919,65810,85492
1920,1920,74706,78376
1921,1921,80962,79797
1922,1922,73984,76618
1923,1923,91252,70854
1924,1924,88050,72074
1925,1925,69340,81602
1926,1926,82828,70401
1927,1927,84299,80657
1928,1928,83567,75635
1929,1929,76561,79504
1930,1930,65011,80625
1931,1931,78351,82047
1932,1932,75830,91894
1933,1933,72875,88764
1934,1934,72186,79081
1935,1935,70621,88399
1936,1936,84364,85388
1937,1937,67528,81666
1938,1938,77658,81320
1939,1939,83001,61688
1940,1940,96426,73621
1941,1941,87478,74178
1942,1942,70523,77858
1943,1943,81392,74019
1944,1944,74941,76058
1945,1945,72481,64307
1946,1946,80075,97395
1947,1947,69477,82883
1948,1948,81036,82737
1949,1949,79275,93080
1950,1950,77906,78910
1951,1951,88501,82014
1952,1952,82417,74265
1953,1953,67820,72683
1954,1954,76815,83224
1955,1955,86885,80324
1956,1956,75414,71737
1957,1957,104833,72091
1958,1958,80309,75983
1959,1959,79666,69321
1960,1960,89415,69489
1961,1961,74025,71009
1962,1962,89500,78778
1963,1963,79012,69467
1964,1964,65455,78823
1965,1965,69157,79149
1966,1966,58110,80696
1967,1967,71577,84457
1968,1968,73616,65459
1969,1969,82115,86357
1970,1970,70359,72617
1971,1971,76526,85528
1972,1972,94109,94231
1973,1973,87059,79658
1974,1974,72981,85364
1975,1975,82376,76085
1976,1976,54113,62732
1977,1977,71628,70724
1978,1978,78488,81575
1979,1979,81078,83854
1980,1980,77721,67473
1981,1981,84913,72172
1982,1982,72477,76971
1983,1983,74803,77187
1984,1984,93043,65546
1985,1985,86751,63494
1986,1986,75646,70916
1987,1987,69473,92494
1988,1988,81082,77100
1989,1989,69728,76283
1990,1990,74165,80298
1991,1991,80639,73480
1992,1992,66950,79166
1993,1993,85692,78237
1994,1994,72728,66947
1995,1995,80888,79402
1996,1996,73125,76981
1997,1997,83296,75912
1998,1998,88646,89221
1999,1999,67309,92023
2000,2000,90900,73428
2001,2001,85530,85651
2002,2002,76948,84024
2003,2003,70432,80435
2004,2004,67184,73711
2005,2005,73787,81669
2006,2006,83436,73579
2007,2007,78233,77583
2008,2008,79404,77747
2009,2009,75029,73600
2010,2010,87648,78412
2011,2011,67132,71112
2012,2012,76196,76975
2013,2013,76110,75761
2014,2014,103231,64954
2015,2015,76404,86329
2016,2016,80347,82620
2017,2017,94216,92943
2018,2018,73405,80777
2019,2019,82794,63923
2020,2020,83493,82978
2021,2021,74513,79235
2022,2022,79343,67654
2023,2023,78890,73113
2024,2024,77315,72751
2025,2025,95553,72355
2026,2026,74193,71226
2027,2027,75456,77934
2028,2028,79153,79828
2029,2029,77766,72893
2030,2030,74129,80285
2031,2031,80358,88812
2032,2032,83839,85135
2033,2033,78851,79804
2034,2034,81526,86187
2035,2035,72943,81437
2036,2036,81242,70772
2037,2037,71741,72073
2038,2038,82305,76326
2039,2039,80116,67481
2040,2040,96053,72209
2041,2041,72886,76515
2042,2042,85198,84889
2043,2043,76139,73652
2044,2044,70583,81736
2045,2045,80756,77340
2046,2046,71540,95211
2047,2047,87892,81178
2048,2048,81376,84938
2049,2049,73761,74992
2050,2050,87767,70571
2051,2051,77427,73649
2052,2052,77347,98987
2053,2053,79541,65883
2054,2054,89555,70278
2055,2055,79014,69564
2056,2056,77059,75400
2057,2057,78060,86274
2058,2058,78262,66192
2059,2059,74301,76438
2060,2060,94314,61632
2061,2061,72351,79945
2062,2062,71627,92697
2063,2063,90502,72742
2064,2064,73124,75354
2065,2065,71297,82427
2066,2066,71646,69829
2067,2067,85343,76833
2068,2068,82759,77370
2069,2069,78724,78139
2070,2070,79132,75494
2071,2071,90082,73798
2072,2072,95953,74062
2073,2073,81878,77204
2074,2074,95189,65854
2075,2075,73598,77212
2076,2076,88654,82428
2077,2077,76669,91156
2078,2078,75202,76186
2079,2079,82157,82586
2080,2080,74091,72124
2081,2081,78866,74393
2082,2082,67970,84261
2083,2083,84863,75326
2084,2084,78493,67401
2085,2085,86832,81968
2086,2086,76307,76821
2087,2087,71612,78908
2088,2088,75761,76295
2089,2089,73756,77103
2090,2090,74273,94458
2091,2091,86419,80067
2092,2092,86669,80772
2093,2093,82594,74024
2094,2094,68741,77597
2095,2095,81360,81192
2096,2096,89104,73844
2097,2097,75410,87275
2098,2098,80762,81656
2099,2099,75090,75048
2100,2100,71327,82530
2101,2101,85950,79799
2102,2102,89863,76686
2103,2103,71539,83033
2104,2104,76089,79099
2105,2105,87272,65277
2106,2106,79105,76950
2107,2107,80430,77540
2108,2108,86280,79502
2109,2109,81563,71755
2110,2110,72773,91438
2111,2111,77687,83156
2112,2112,72567,81589
2113,2113,72339,77891
2114,2114,83598,71931
2115,2115,86017,66296
2116,2116,66300,79411
2117,2117,76918,69757
2118,2118,73879,84971
2119,2119,73983,78625
2120,2120,72309,92852
2121,2121,70679,79874
2122,2122,72588,78263
2123,2123,76899,73569
2124,2124,78765,64182
2125,2125,68007,85200
2126,2126,69627,77507
2127,2127,73515,66278
2128,2128,72323,74521
2129,2129,85176,70269
2130,2130,81722,63733
2131,2131,78281,78676
2132,2132,81251,81611
2133,2133,75670,81959
2134,2134,80778,74733
2135,2135,71616,91545
2136,2136,75746,85637
2137,2137,75897,75284
2138,2138,71749,77022
2139,2139,75587,72337
2140,2140,73223,74417
2141,2141,87062,70741
2142,2142,80425,75166
2143,2143,84463,75688
2144,2144,70728,56960
